,#genre#
CCTV-14,http://39.134.61.211/PLTV/88888888/224/3221226908/index.m3u8
CCTV-14,http://39.134.61.211/PLTV/88888888/224/3221226978/index.m3u8
CCTV-14,http://39.134.61.211/PLTV/88888888/224/3221226464/index.m3u8
CCTV-14,http://39.134.61.218/PLTV/88888888/224/3221226571/index.m3u8
CCTV-14,http://39.134.61.219/PLTV/88888888/224/3221226571/index.m3u8
CCTV-14,http://39.134.61.217/PLTV/88888888/224/3221226571/index.m3u8
CCTV-14,http://39.134.61.211/PLTV/88888888/224/3221226571/index.m3u8
CCTV-14,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv14
CCTV-14,http://58.32.43.246:4022/udp/239.45.3.23:5140
CCTV-14,http://rihou.cc:567/dd.php?id=cctv14
CCTV-14,http://bjlive.outside.live.pthv.gitv.tv/live/CCTV14hd-8M/live.m3u8
CCTV-14,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265013
CCTV-14,http://720520.xyz:13579/rtp/225.1.4.80:1109?Cf=cfss.cc
CCTV-14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV-14,http://8.138.7.223/tv/mgitv.php?id=70
CCTV-14,http://8.138.7.223/tv/mgitv.php?id=71
CCTV-14,http://8.138.7.223/tv/mgitv.php?id=72
CCTV-14,http://8.138.7.223/tv/mgitv.php?id=73
CCTV-14,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000511
CCTV-14,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV-14,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv14
CCTV-14,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8
CCTV-14,http://221.221.153.193:8888/rtp/239.3.1.65:8132
CCTV-14,http://115.171.216.56:4000/udp/225.1.8.14:8132
CCTV-14,http://115.171.216.56:4000/udp/225.1.8.114:8236
CCTV-14,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://111.167.49.238:5002/udp/225.1.1.144:5002
CCTV-14,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-14,http://123.144.180.82:55555/udp/225.0.4.128:7980
CCTV-14,http://iptvcyp.top:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://222.70.243.41:23456/udp/239.45.3.23:5140
CCTV-14,http://1.82.144.44:4022/rtp/239.112.205.91:5140
CCTV-14,http://60.189.43.82:9999/rtp/233.50.201.124:5140
CCTV-14,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8
CCTV-14,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.178:9056
CCTV-14,http://14.29.76.30:9901/tsfile/live/1018_1.m3u8
CCTV-14,http://202.103.213.43:8888/udp/239.81.0.120:4056
CCTV-14,http://202.103.213.43:8888/udp/239.81.0.25:4056
CCTV-14,http://223.10.21.36:8083/udp/239.1.1.21:8021
CCTV-14,http://121.24.98.127:8090/hls/22/index.m3u8
CCTV-14,http://www.furymax.top:85/rtp/239.69.1.107:10280
CCTV-14,http://wouu.net:9977/udp/239.93.1.29:6000
CCTV-14,http://14.117.233.162:9000/udp/239.77.1.161:5146
CCTV-14,http://116.117.107.53:8096/tsfile/live/0014_1.m3u8
CCTV-14,https://tv.iill.top/migu/cctv14
CCTV-14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
CCTV-14,http://tv.20191209.xyz:37377/migu/624878440.m3u8?migutoken=d84c14c00275d7fa951be2b0a959b0c1af15c62e7f86732fa2306e3a92f447f5b841e0cc26645dc89e70e970812e2c07c2fe24ae5c02b854544ed8c99d6c6d668a402d58cf351e77b5311afd#http://113.56.95.69:53765/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://220.164.192.48:50085/tsfile/live/0015_1.m3u8#http://221.226.4.10:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.226.4.10:9901/tsfile/live/0014_1.m3u8#http://180.213.174.225:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://hangfun.top:35455/gaoma/cctv14.m3u8#http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey_UgKg-_uoDiTW1MNHptPg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNLabf3bHEXv4444iiOs_Px%2CEND#http://180.213.174.225:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://113.56.95.69:53765/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://110.53.52.63:8888/newlive/live/hls/16/live.m3u8
CCTV-14,http://123.182.60.29:9002/hls/14/index.m3u8
CCTV-14,http://219.135.180.210:18888/hls/14/index.m3u8
CCTV-14,http://lt.hxtre.com:35455/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV-14,http://36.105.100.208:35455/gaoma/cctv14.m3u8
CCTV-14,http://mh0.asia:35455/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV-14,http://4330413.xyz:35455/gaoma/cctv14.m3u8
CCTV-14,http://58.248.112.205:8006/GD_CUCC/G_CCTV-14-CQ.m3u8?Authinfo=3iRp8RZG1d3hGsaPmj%2FtHc44kHEGXWPeTdip0KbSgbeVHtMQrYKMhXfF9Bgs%2FQgY&p=GITV&area=GD_CUCC&mac=d4:38:44:a5:72:8b
CCTV-14,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV14HD/index.m3u8?gMac=unknown&livodToken=c1f72c79ee7857898e80e822b3768418b14d710294fb16dc503997f9bce0adda_1720508238_604800&fromCDN=ws
CCTV-14,http://php.cqshushu.ggff.net/jzb.php?id=cctv14&公众号【医工学习日志】
CCTV-14,http://tv.cqshushu.ggff.net:2086/jzb.php?id=cctv14&公众号【医工学习日志】
CCTV-15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.65.175/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.65.175/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.67.179/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.135.133.173/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.67.155/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.135.133.172/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.65.133/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.66.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://[2409:8087:8:21::19]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::5]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::10]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::11]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::19]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::10]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::11]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::11]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226910/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::5]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226910/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226910/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::5]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::10]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226910/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://[2409:8087:8:21::19]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226910/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-15,http://39.134.61.217/PLTV/88888888/224/3221226498/index.m3u8
CCTV-15,http://39.135.126.62/PLTV/88888888/224/3221226498/index.m3u8
CCTV-15,http://39.135.126.62/PLTV/88888888/224/3221226855/index.m3u8
CCTV-15,http://39.134.61.217/PLTV/88888888/224/3221226855/index.m3u8
CCTV-15,http://39.135.126.62/PLTV/88888888/224/3221226927/index.m3u8
CCTV-15,http://39.134.61.218/PLTV/88888888/224/3221226855/index.m3u8
CCTV-15,http://39.134.61.219/PLTV/88888888/224/3221226855/index.m3u8
CCTV-15,http://39.134.61.219/PLTV/88888888/224/3221226927/index.m3u8
CCTV-15,http://39.134.61.218/PLTV/88888888/224/3221226927/index.m3u8
CCTV-15,http://39.134.61.217/PLTV/88888888/224/3221226927/index.m3u8
CCTV-15,http://39.134.61.211/PLTV/88888888/224/3221226855/index.m3u8
CCTV-15,http://39.134.61.211/PLTV/88888888/224/3221226927/index.m3u8
CCTV-15,http://39.134.61.218/PLTV/88888888/224/3221226498/index.m3u8
CCTV-15,http://39.134.61.219/PLTV/88888888/224/3221226498/index.m3u8
CCTV-15,http://39.134.61.211/PLTV/88888888/224/3221226498/index.m3u8
CCTV-15,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv15
CCTV-15,http://58.32.43.246:4022/udp/239.45.1.200:5140
CCTV-15,http://rihou.cc:567/dd.php?id=cctv15
CCTV-15,http://bjlive.outside.live.pthv.gitv.tv/live/CCTV15hd-8M/live.m3u8
CCTV-15,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265014
CCTV-15,http://720520.xyz:13579/rtp/225.1.4.216:1269?Cf=cfss.cc
CCTV-15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8
CCTV-15,http://8.138.7.223/tv/mgitv.php?id=75
CCTV-15,http://8.138.7.223/tv/mgitv.php?id=76
CCTV-15,http://8.138.7.223/tv/mgitv.php?id=77
CCTV-15,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000512
CCTV-15,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226476/index.m3u8
CCTV-15,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv15
CCTV-15,http://1b6467f415.iok.la:9931/tsfile/live/1035_1.m3u8
CCTV-15,http://221.221.153.193:8888/rtp/239.3.1.153:8136
CCTV-15,http://115.171.216.56:4000/udp/225.1.8.74:8136
CCTV-15,http://115.171.216.56:4000/udp/225.1.8.115:8052
CCTV-15,http://58.57.21.166:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://111.167.49.238:5002/udp/225.1.2.194:5002
CCTV-15,http://60.12.183.46:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15,http://123.144.180.82:55555/udp/225.0.4.220:7980
CCTV-15,http://iptvcyp.top:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://222.70.243.41:23456/udp/239.45.1.200:5140
CCTV-15,http://36.35.16.98:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15,http://1.82.144.44:4022/rtp/239.112.205.214:5140
CCTV-15,http://60.189.43.82:9999/rtp/233.50.201.15:5140
CCTV-15,http://58.57.21.166:9901/tsfile/live/0015_1.m3u8
CCTV-15,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.25:8144
CCTV-15,http://202.103.213.43:8888/udp/239.81.0.230:4056
CCTV-15,http://202.103.213.43:8888/udp/239.81.0.27:4056
CCTV-15,http://223.10.21.36:8083/udp/239.1.1.22:8022
CCTV-15,http://121.24.98.127:8090/hls/23/index.m3u8
CCTV-15,http://www.furymax.top:85/rtp/239.69.1.155:10566
CCTV-15,http://wouu.net:9977/udp/239.93.0.103:5140
CCTV-15,http://14.117.233.162:9000/udp/239.77.1.239:5146
CCTV-15,http://116.117.107.53:8096/tsfile/live/0014_2.m3u8
CCTV-15,https://tv.iill.top/migu/cctv15
CCTV-15,https://piccpndali.v.myalicdn.com/audio/cctv15_2.m3u8
CCTV-15,http://tv.20191209.xyz:37377/migu/673168223.m3u8?migutoken=91bfd27ec54e6b68df329e3a36e211ea78e34558edc20ae3d76e0cbf89e6012d4e33c760dd200a4a41b2587c50dee210ca66da4ff8be48c4a97a2c7ab22d824ea440cc9c06961aa846be65a0#http://z.b.bkpcp.top/m.php?id=cctv15#http://180.213.174.225:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://120.192.226.35:8009/hls/15/index.m3u8
CCTV-15,http://110.53.52.63:8888/newlive/live/hls/17/live.m3u8
CCTV-15,http://123.182.60.29:9002/hls/15/index.m3u8
CCTV-15,http://219.135.180.210:18888/hls/15/index.m3u8
CCTV-15,http://lt.hxtre.com:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-15,http://183.185.219.238:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://36.105.100.208:35455/gaoma/cctv15.m3u8
CCTV-15,http://mh0.asia:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-15,http://58.248.112.205:8006/GD_CUCC/G_CCTV-15-CQ.m3u8?Authinfo=3iRp8RZG1d3hGsaPmj%2FtHYyPYgkCWBSIT3aCcBdsAjuVHtMQrYKMhXfF9Bgs%2FQgY&p=GITV&area=GD_CUCC&mac=d4:38:44:a5:72:8b
CCTV-15,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV15/index.m3u8?gMac=unknown&livodToken=bde6e809b30a2e9d5be77b50b95f7634e4524e2a06f94bbcec4356d0f5b54ae3_1720508275_604800&fromCDN=ws
CCTV-15,http://php.cqshushu.ggff.net/jzb.php?id=cctv15&公众号【医工学习日志】
CCTV-15,http://tv.cqshushu.ggff.net:2086/jzb.php?id=cctv15&公众号【医工学习日志】
CCTV-16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
CCTV-16,http://39.134.65.175/PLTV/88888888/224/3221225893/1.m3u8
CCTV-16,http://39.134.67.155/PLTV/88888888/224/3221225893/1.m3u8
CCTV-16,http://39.134.65.196/PLTV/88888888/224/3221225893/1.m3u8
CCTV-16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
CCTV-16,http://[2409:8087:8:21::11]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226888/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-16,http://[2409:8087:8:21::5]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226888/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-16,http://[2409:8087:8:21::10]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226888/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-16,http://[2409:8087:8:21::19]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226888/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-16,http://39.134.61.211/PLTV/88888888/224/3221226773/index.m3u8
CCTV-16,http://39.134.61.217/PLTV/88888888/224/3221226773/index.m3u8
CCTV-16,http://39.135.126.62/PLTV/88888888/224/3221226773/index.m3u8
CCTV-16,http://39.134.61.217/PLTV/88888888/224/3221226834/index.m3u8
CCTV-16,http://39.134.61.211/PLTV/88888888/224/3221226834/index.m3u8
CCTV-16,http://39.135.126.62/PLTV/88888888/224/3221226834/index.m3u8
CCTV-16,http://39.134.61.211/PLTV/88888888/224/3221226910/index.m3u8
CCTV-16,http://39.135.126.62/PLTV/88888888/224/3221226910/index.m3u8
CCTV-16,http://39.134.61.217/PLTV/88888888/224/3221226910/index.m3u8
CCTV-16,http://39.134.61.219/PLTV/88888888/224/3221226910/index.m3u8
CCTV-16,http://39.134.61.218/PLTV/88888888/224/3221226910/index.m3u8
CCTV-16,http://39.134.61.218/PLTV/88888888/224/3221226773/index.m3u8
CCTV-16,http://39.134.61.218/PLTV/88888888/224/3221226834/index.m3u8
CCTV-16,http://39.134.61.219/PLTV/88888888/224/3221226773/index.m3u8
CCTV-16,http://39.134.61.219/PLTV/88888888/224/3221226834/index.m3u8
CCTV-16,http://bjlive.outside.live.pthv.gitv.tv/live/CCTV16hd-8M/live.m3u8
CCTV-16,http://www.72444165.xyz:5005/itv/ystenlive/1000000006000233002
CCTV-16,http://720520.xyz:13579/rtp/225.1.5.46:1356?Cf=cfss.cc
CCTV-16,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8
CCTV-16,http://8.138.7.223/tv/mgitv.php?id=78
CCTV-16,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000016
CCTV-16,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8
CCTV-16,http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8
CCTV-16,http://221.221.153.193:8888/rtp/239.3.1.184:8001
CCTV-16,http://111.167.49.238:5002/udp/225.1.2.237:5002
CCTV-16,http://iptvcyp.top:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://1.82.144.44:4022/rtp/239.111.205.134:5140
CCTV-16,http://60.189.43.82:9999/rtp/233.50.201.192:5140
CCTV-16,http://223.10.21.36:8083/udp/239.1.1.122:8122
CCTV-16,http://www.furymax.top:85/rtp/239.69.1.247:11124
CCTV-16,http://14.117.233.162:9000/udp/239.77.0.165:5146
CCTV-16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
CCTV-16,http://39.134.65.173/PLTV/88888888/224/3221225893/1.m3u8
CCTV-16,http://ott.eonn.cn:35455/itv/1000000006000233002.m3u8?cdn=ystenlive#http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EX9goLRw26BM_r54des2PAw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPt5W7-RovMDpE-7B-0PhHw%2CEND#http://13937899.xyz:35455/gaoma/cctv16.m3u8#http://lt.hxtre.com:35455/gaoma/cctv16.m3u8#http://hangfun.top:35455/gaoma/cctv16.m3u8#http://xiaoya.crccxw.top:35455/gaoma/cctv16.m3u8#http://61.160.112.102:35455/gaoma/cctv16.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4867&tk=a0c4f6cfaba3#http://2000.run:35455/gaoma/cctv16.m3u8#http://itv.nctv.top:35455/gaoma/cctv16.m3u8#http://itv.nctv.top:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16,http://219.135.180.210:18888/hls/31/index.m3u8
CCTV-16,http://lt.hxtre.com:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16,http://36.105.100.208:35455/gaoma/cctv16.m3u8
CCTV-16,http://mh0.asia:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16,http://4330413.xyz:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16,http://newtv.fun:35455/gaoma/cctv16.m3u8
CCTV-16,http://pan.taokee.vip:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16,https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8
CCTV-16,http://xxx.504900.xyz:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16,http://iptv.0564.org:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16,http://58.248.112.205:8006/GD_CUCC/G_CCTV-16-CQ.m3u8?Authinfo=3iRp8RZG1d3hGsaPmj%2FtHVSIaGkZ%2BPhCYgvTlbbof9eVHtMQrYKMhXfF9Bgs%2FQgY&p=GITV&area=GD_CUCC&mac=d4:38:44:a5:72:8b
CCTV-16,https://ldcctvwbcdhwy.cntv.myhwcdn.cn/ldcctvwbcd/cdrmldcctv16_1/index.m3u8?b=200-2100
CCTV-16,rtsp://[2409:8087:2001:20:2800:0:df6e:eb1a]:554/ott.mobaibox.com/000000400000001/HD_8000k_1080P_cctv16_CR
CCTV-17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8
CCTV-17,http://39.134.65.175/PLTV/88888888/224/3221225708/1.m3u8
CCTV-17,http://39.135.133.172/PLTV/88888888/224/3221225708/1.m3u8
CCTV-17,http://39.135.133.173/PLTV/88888888/224/3221225708/1.m3u8
CCTV-17,http://39.134.67.155/PLTV/88888888/224/3221225708/1.m3u8
CCTV-17,http://[2409:8087:8:21::11]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226459/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-17,http://[2409:8087:8:21::11]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-17,http://[2409:8087:8:21::11]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226442/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-17,http://[2409:8087:8:21::19]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-17,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-17,http://[2409:8087:8:21::5]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
CCTV-17,http://[2409:8087:8:21::10]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
